,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
11495,11496,52,1853,2017-02-19,False,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220.0
11496,11497,27,3478,2017-12-01,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0
11500,11501,33,785,2017-05-09,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",34527.0
11501,11502,38,2058,2017-05-24,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167.0
11503,11504,9,1430,2017-01-31,False,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,42560.0
11505,11506,90,3219,2017-01-06,False,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0
11507,11508,0,2827,2017-09-14,False,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
11514,11515,58,3372,2017-01-08,False,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220.0
11516,11517,83,724,2017-03-10,False,Approved,Solex,Touring,medium,large,2083.94,$675.03,36334.0
11517,11518,0,2755,2017-08-07,False,Approved,,,,,1978.64,,
11518,11519,31,1357,2017-12-18,False,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218.0
11519,11520,40,3183,2017-05-14,False,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0
11520,11521,12,304,2017-07-10,False,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,35378.0
11522,11523,17,385,2017-05-09,False,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42560.0
11523,11524,1,1331,2017-09-14,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0
11525,11526,24,3427,2017-08-16,False,Approved,Solex,Road,medium,large,1777.8,$820.78,34115.0
11526,11527,38,2619,2017-08-24,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40649.0
11527,11528,50,718,2017-09-01,False,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,41009.0
11528,11529,80,2247,2017-12-01,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047.0
11529,11530,11,2381,2017-03-02,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,38693.0
11531,11532,70,3103,2017-04-08,False,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105.0
11532,11533,5,1866,2017-05-05,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,38206.0
11534,11535,18,1228,2017-05-23,False,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345.0
11535,11536,0,1830,2017-08-15,False,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071.0
11536,11537,46,679,2017-07-13,False,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427.0
11538,11539,33,1112,2017-08-29,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",38750.0
11539,11540,33,55,2017-03-30,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",37698.0
11540,11541,55,563,2017-03-19,False,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,34170.0
11541,11542,8,1282,2017-10-17,False,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",42560.0
11544,11545,22,3383,2017-01-18,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,33455.0
11547,11548,13,433,2017-03-26,False,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0
11548,11549,0,3086,2017-06-29,False,Approved,,,,,74.89,,
11549,11550,36,517,2017-07-10,False,Approved,Solex,Standard,low,medium,945.04,$507.58,40618.0
11551,11552,70,2056,2017-11-06,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0
11553,11554,40,3130,2017-08-15,False,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0
11554,11555,93,1890,2017-02-16,False,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833.0
11555,11556,74,278,2017-04-26,False,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,33429.0
11556,11557,85,631,2017-04-05,False,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218.0
11560,11561,4,1493,2017-03-28,False,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
11561,11562,19,2083,2017-08-27,False,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
11562,11563,1,570,2017-10-18,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167.0
11565,11566,4,454,2017-04-14,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,41701.0
11568,11569,52,2023,2017-11-17,False,Approved,Solex,Road,medium,large,1777.8,$820.78,40670.0
11569,11570,40,1950,2017-04-14,False,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,39526.0
11570,11571,35,2972,2017-06-02,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
11574,11575,1,2571,2017-04-20,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245.0
11575,11576,16,3072,2017-10-24,False,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",40670.0
11576,11577,54,1039,2017-06-21,False,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42105.0
11577,11578,29,2149,2017-06-10,False,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833.0
11581,11582,83,2703,2017-08-19,False,Approved,Solex,Touring,medium,large,2083.94,$675.03,35667.0
11582,11583,29,3296,2017-08-14,False,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,35052.0
11589,11590,43,1530,2017-02-15,False,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498.0
11592,11593,78,3335,2017-12-20,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0
11593,11594,66,516,2017-07-10,False,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487.0
11594,11595,5,2485,2017-12-26,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,37659.0
11595,11596,12,2916,2017-03-05,False,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38693.0
11597,11598,18,1432,2017-04-07,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,34079.0
11600,11601,56,2800,2017-02-12,False,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707.0
11602,11603,74,1748,2017-02-01,False,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,38193.0
11605,11606,71,1643,2017-02-24,False,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996.0
11606,11607,67,974,2017-10-24,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,42105.0
11610,11611,89,2433,2017-11-22,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,38991.0
11612,11613,13,315,2017-10-01,False,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0
11615,11616,100,790,2017-02-08,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0
11622,11623,47,464,2017-01-15,False,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",35470.0
11623,11624,22,153,2017-10-27,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,42404.0
11624,11625,14,2433,2017-09-29,False,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",37499.0
11628,11629,26,3337,2017-09-11,False,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,37337.0
11630,11631,57,1844,2017-01-19,False,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259.0
11631,11632,25,936,2017-05-12,False,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009.0
11632,11633,17,1806,2017-04-10,False,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378.0
11633,11634,61,648,2017-08-11,False,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172.0
11635,11636,0,2750,2017-08-04,False,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707.0
11639,11640,38,3467,2017-05-02,False,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
11642,11643,21,2434,2017-03-06,False,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160.0
11643,11644,70,1729,2017-08-03,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0
11645,11646,59,494,2017-03-02,False,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0
11647,11648,13,663,2017-03-01,False,Approved,Solex,Standard,medium,medium,1163.89,$589.27,38693.0
11649,11650,0,3035,2017-11-22,False,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064.0
11650,11651,43,2897,2017-05-03,False,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498.0
11652,11653,40,497,2017-11-01,False,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,39526.0
11653,11654,5,3472,2017-02-09,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,39298.0
11654,11655,65,2602,2017-01-19,False,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145.0
11656,11657,0,2981,2017-10-18,False,Approved,Solex,Standard,medium,medium,71.49,$53.62,41167.0
11657,11658,52,997,2017-08-29,False,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,35707.0
11659,11660,98,2509,2017-06-16,False,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
11661,11662,31,1699,2017-09-29,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031.0
11663,11664,80,1803,2017-05-13,False,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0
11667,11668,50,3297,2017-07-02,False,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668.0
11668,11669,80,2033,2017-12-19,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047.0
11670,11671,20,2785,2017-11-15,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",41701.0
11673,11674,0,2739,2017-05-02,False,Approved,Solex,Standard,medium,medium,100.35,$75.26,37874.0
11675,11676,96,1229,2017-01-01,False,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",33364.0
11678,11679,32,1991,2017-12-29,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37698.0
11681,11682,23,177,2017-11-23,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145.0
11683,11684,69,1358,2017-12-27,False,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553.0
11686,11687,10,775,2017-04-10,False,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701.0
11690,11691,50,1009,2017-10-25,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,33888.0
11691,11692,84,3434,2017-04-30,False,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339.0
11692,11693,84,2945,2017-07-07,False,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339.0
11694,11695,24,2655,2017-01-09,False,Approved,Solex,Road,medium,large,1777.8,$820.78,40670.0
11701,11702,92,1936,2017-07-28,False,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",34556.0
11705,11706,72,741,2017-04-02,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0
11708,11709,52,1899,2017-04-22,False,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,39915.0
11713,11714,47,49,2017-11-24,False,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991.0
11716,11717,32,1251,2017-10-30,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337.0
11718,11719,37,2075,2017-07-12,False,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361.0
11719,11720,15,3472,2017-12-25,False,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,35160.0
11721,11722,9,365,2017-11-10,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455.0
11724,11725,15,3432,2017-07-18,False,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,34244.0
11725,11726,5,3394,2017-03-02,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0
11727,11728,67,3048,2017-12-26,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0
11729,11730,46,1135,2017-04-06,False,Approved,Solex,Standard,low,medium,1289.85,$74.51,41009.0
11731,11732,96,2717,2017-11-16,False,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539.0
11733,11734,58,2998,2017-10-25,False,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37823.0
11734,11735,84,1624,2017-10-23,False,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,34079.0
11736,11737,23,3121,2017-11-06,False,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244.0
11739,11740,77,2233,2017-10-22,False,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,35455.0
11741,11742,99,1598,2017-06-08,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0
11743,11744,71,2230,2017-06-22,False,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996.0
11747,11748,64,2703,2017-09-20,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,34996.0
11748,11749,98,2534,2017-11-15,False,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,33364.0
11750,11751,28,27,2017-08-09,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",42696.0
11751,11752,85,3247,2017-11-16,False,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218.0
11752,11753,4,804,2017-11-19,False,Approved,Solex,Standard,medium,medium,1483.2,$99.59,40487.0
11753,11754,44,3105,2017-12-20,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672.0
11756,11757,53,2909,2017-01-08,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0
11757,11758,0,3390,2017-12-12,False,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071.0
11758,11759,15,3237,2017-07-07,False,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,41345.0
11759,11760,67,2676,2017-02-08,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,42105.0
11765,11766,36,2554,2017-07-20,False,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427.0
11772,11773,58,2796,2017-01-11,False,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295.0
11776,11777,39,425,2017-04-30,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,35560.0
11777,11778,64,1254,2017-03-27,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,42710.0
11779,11780,30,2437,2017-03-01,False,Approved,Solex,Standard,high,medium,748.17,$448.90,41922.0
11785,11786,70,3154,2017-06-15,False,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,41922.0
11788,11789,20,33,2017-09-28,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",34165.0
11789,11790,95,3148,2017-10-01,False,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,38206.0
11790,11791,12,3148,2017-04-03,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,42218.0
11791,11792,94,3264,2017-12-07,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,33364.0
11793,11794,28,564,2017-10-02,False,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649.0
11794,11795,33,877,2017-12-13,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",34527.0
11797,11798,4,1091,2017-02-26,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573.0
11798,11799,77,1885,2017-11-17,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41064.0
11799,11800,98,1243,2017-02-15,False,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
11805,11806,24,242,2017-08-04,False,Approved,Solex,Road,medium,large,1777.8,$820.78,40670.0
11806,11807,49,2072,2017-12-22,False,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,37823.0
11807,11808,78,944,2017-04-04,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0
11808,11809,22,1241,2017-08-24,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,33552.0
11810,11811,26,840,2017-02-04,False,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33888.0
11811,11812,38,2862,2017-01-03,False,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618.0
11812,11813,40,1313,2017-12-05,False,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0
11815,11816,36,1552,2017-04-05,False,Approved,Solex,Standard,low,medium,945.04,$507.58,38750.0
11816,11817,83,1517,2017-08-15,False,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533.0
11818,11819,20,155,2017-12-22,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303.0
11819,11820,37,2428,2017-10-02,False,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40672.0
11822,11823,67,2280,2017-03-27,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0
11823,11824,90,797,2017-02-18,False,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0
11824,11825,3,44,2017-04-17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41701.0
11827,11828,36,1574,2017-09-09,False,Approved,Solex,Standard,low,medium,945.04,$507.58,36498.0
11828,11829,27,2315,2017-05-20,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0
11829,11830,81,1831,2017-03-16,False,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429.0
11831,11832,49,588,2017-12-11,False,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064.0
11835,11836,81,1870,2017-10-06,False,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429.0
11837,11838,97,825,2017-11-10,False,Approved,Solex,Standard,medium,large,202.62,$151.96,33364.0
11840,11841,83,590,2017-01-09,False,Approved,Solex,Touring,medium,large,2083.94,$675.03,42218.0
11841,11842,12,1875,2017-03-23,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,33429.0
11842,11843,0,2034,2017-05-22,False,Approved,,,,,695.23,,
11844,11845,67,652,2017-06-10,False,Approved,Solex,Standard,medium,large,1071.23,$380.74,33455.0
11847,11848,40,1131,2017-11-07,False,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0
11851,11852,9,2951,2017-10-06,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455.0
11852,11853,69,2237,2017-06-13,False,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,40553.0
11854,11855,30,1369,2017-07-05,False,Approved,Solex,Standard,high,medium,748.17,$448.90,36361.0
11856,11857,5,1817,2017-06-20,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573.0
11857,11858,3,853,2017-05-20,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38647.0
11858,11859,88,2988,2017-05-21,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,37874.0
11862,11863,74,623,2017-09-28,False,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848.0
11863,11864,88,1643,2017-06-18,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145.0
11867,11868,45,2815,2017-12-03,False,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071.0
11870,11871,36,1957,2017-06-19,False,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0
11871,11872,53,2379,2017-06-29,False,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35707.0
11873,11874,1,2095,2017-04-22,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
11876,11877,29,1229,2017-03-11,False,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,37698.0
11877,11878,48,1842,2017-05-03,False,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848.0
11879,11880,18,3322,2017-07-29,False,Approved,Solex,Standard,medium,medium,575.27,$431.45,39880.0
11880,11881,1,1680,2017-01-15,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41167.0
11881,11882,0,1724,2017-05-31,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,34527.0
11882,11883,99,1989,2017-01-25,False,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",37668.0
11885,11886,53,1430,2017-09-13,False,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35707.0
11886,11887,26,2684,2017-10-03,False,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,39031.0
11887,11888,77,2601,2017-11-06,False,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553.0
11891,11892,46,1704,2017-09-02,False,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361.0
11892,11893,55,69,2017-04-22,False,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823.0
11893,11894,47,3212,2017-07-11,False,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",37838.0
11894,11895,38,438,2017-07-11,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38258.0
11896,11897,28,1908,2017-03-22,False,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",38216.0
11897,11898,9,2260,2017-05-28,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455.0
11899,11900,39,2869,2017-09-05,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336.0
11901,11902,51,580,2017-06-11,False,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",37220.0
11902,11903,59,2315,2017-05-29,False,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0
11905,11906,18,1155,2017-07-02,False,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345.0
11906,11907,100,1259,2017-01-13,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0
11907,11908,74,1435,2017-04-08,False,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,41922.0
11910,11911,53,3297,2017-01-14,False,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470.0
11911,11912,85,1285,2017-07-19,False,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,35667.0
11914,11915,27,87,2017-01-25,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334.0
11915,11916,86,104,2017-06-17,False,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,36367.0
11917,11918,47,835,2017-03-30,False,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",41009.0
11918,11919,37,1258,2017-02-13,False,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361.0
11919,11920,17,587,2017-10-26,False,Approved,Solex,Standard,high,medium,1024.66,$614.80,41345.0
11920,11921,63,2574,2017-02-05,False,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
11922,11923,41,2095,2017-02-21,False,Approved,Solex,Road,medium,medium,416.98,$312.74,35560.0
11923,11924,41,2464,2017-12-24,False,Approved,Solex,Road,medium,medium,416.98,$312.74,35560.0
11930,11931,43,936,2017-08-07,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873.0
11932,11933,53,1367,2017-04-26,False,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470.0
11933,11934,19,2029,2017-11-11,False,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0
11934,11935,0,2926,2017-07-31,False,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105.0
11935,11936,85,1554,2017-08-06,False,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36334.0
11937,11938,18,889,2017-04-02,False,Approved,Solex,Standard,medium,medium,575.27,$431.45,35160.0
11938,11939,63,2374,2017-02-11,False,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0
11942,11943,77,2732,2017-05-26,False,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553.0
11943,11944,83,1661,2017-02-20,False,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533.0
11945,11946,79,2489,2017-03-23,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873.0
11946,11947,49,738,2017-10-22,False,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,39915.0
11947,11948,9,1443,2017-08-02,False,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,34586.0
11948,11949,99,2885,2017-08-20,False,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,33364.0
11951,11952,82,3143,2017-05-01,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226.0
11952,11953,84,3232,2017-04-20,False,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667.0
11953,11954,64,3310,2017-06-24,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,40410.0
11954,11955,0,407,2017-03-20,False,Approved,Solex,Standard,medium,medium,71.49,$53.62,40649.0
11958,11959,27,410,2017-08-15,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37698.0
11960,11961,87,2922,2017-10-24,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,$707.40,41434.0
11961,11962,5,1388,2017-12-11,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0
11962,11963,71,1183,2017-07-10,False,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",41434.0
11963,11964,57,3298,2017-06-01,False,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,36146.0
11966,11967,79,2541,2017-02-14,False,Approved,Solex,Touring,medium,large,2083.94,$675.03,38482.0
11967,11968,36,1498,2017-11-18,False,Approved,Solex,Standard,low,medium,945.04,$507.58,40336.0
11970,11971,58,215,2017-06-16,False,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,39915.0
11974,11975,1,1000,2017-07-15,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0
11975,11976,79,1036,2017-07-21,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,41533.0
11976,11977,79,2545,2017-09-04,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,42218.0
11977,11978,38,1110,2017-04-13,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,34996.0
11980,11981,52,632,2017-11-19,False,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,35455.0
11981,11982,5,3311,2017-07-24,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,37659.0
11983,11984,79,3015,2017-07-11,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,39298.0
11989,11990,40,1686,2017-10-13,False,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,40672.0
11990,11991,29,70,2017-07-19,False,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0
11991,11992,13,1918,2017-12-29,False,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0
11994,11995,0,2019,2017-01-10,False,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0
11997,11998,37,2914,2017-04-19,False,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40336.0
11998,11999,22,1974,2017-11-28,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34244.0
12000,12001,22,1407,2017-12-21,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0
12005,12006,69,681,2017-03-08,False,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,41922.0
