customer_id,length,recency,frequency,monetary,L_score,R_score,F_score,M_score,LRFM_score_combined,LRFM_segment_combined
2597,254,254,1,1228.07,2,1,1,1,2111,New Customer Low Value
2598,146,146,1,945.04,1,2,1,1,1211,New Customer Low Value
2599,236,54,3,4426.5599999999995,2,3,2,3,2323,New Customer High Spender
26,273,260,2,2245.85,2,1,1,2,2112,New Customer Low Value
260,314,9,5,5316.61,3,4,4,4,3444,Top Tier Loyalist
2600,172,172,1,1483.2,1,1,1,1,1111,New Customer Low Value
2601,347,37,4,4475.7,4,4,3,4,4434,Top Tier Loyalist
2602,328,72,5,5052.35,3,3,4,4,3344,Top Tier Loyalist
2603,310,15,6,6760.43,3,4,4,4,3444,Top Tier Loyalist
2604,333,87,4,3249.46,4,2,3,3,4233,At Risk Customer
2605,272,116,3,3324.43,2,2,2,3,2223,New Customer High Potential
2606,322,104,5,6175.14,3,2,4,4,3244,At Risk Customer
2607,354,6,4,3750.12,4,4,3,3,4433,Top Tier Loyalist
2608,180,18,3,1739.48,1,4,2,1,1421,New Customer Low Value
2609,307,188,4,4906.879999999999,3,1,3,4,3134,At Risk Customer
261,307,102,3,3438.0099999999998,3,2,2,3,3223,Reactivated Spender
2610,148,113,4,2465.1800000000003,1,2,3,2,1232,New Customer Budget Spender
2611,154,3,4,3819.33,1,4,3,3,1433,New Customer High Value
2612,210,210,1,1129.13,2,1,1,1,2111,New Customer Low Value
2613,126,126,1,1386.84,1,2,1,1,1211,New Customer Low Value
2614,224,171,2,3092.65,2,1,1,3,2113,New Customer High Potential
2615,350,153,3,5867.4,4,2,2,4,4224,Reactivated Spender
2616,258,68,4,3378.74,2,3,3,3,2333,New Customer High Value
2617,343,214,4,7028.049999999999,4,1,3,4,4134,At Risk Customer
2618,228,14,5,4531.65,2,4,4,4,2444,New Customer High Value
262,119,119,1,688.63,1,2,1,1,1211,New Customer Low Value
2620,181,131,3,2703.9,1,2,2,2,1222,New Customer Low Value
2621,279,60,4,2925.33,2,3,3,2,2332,2332
2622,300,17,4,4649.969999999999,3,4,3,4,3434,Top Tier Loyalist
2623,28,11,2,3081.08,1,4,1,3,1413,New Customer High Spender
2624,186,156,2,3300.08,1,2,1,3,1213,New Customer High Potential
2625,343,85,3,2274.54,4,2,2,2,4222,Inactive Customer
2626,209,42,3,2485.91,2,3,2,2,2322,New Customer Low Value
2627,89,34,3,4333.18,1,4,2,3,1423,New Customer High Spender
2628,327,174,3,4437.91,3,1,2,3,3123,Reactivated Spender
2629,289,265,2,2337.79,3,1,1,2,3112,Inactive Customer
263,324,47,5,6299.52,3,3,4,4,3344,Top Tier Loyalist
2630,323,111,5,6109.86,3,2,4,4,3244,At Risk Customer
2632,232,8,2,3445.9700000000003,2,4,1,3,2413,New Customer High Spender
2633,345,16,4,5608.48,4,4,3,4,4434,Top Tier Loyalist
2634,340,190,2,1971.9,4,1,1,2,4112,Inactive Customer
2635,225,69,2,3481.3199999999997,2,3,1,3,2313,New Customer High Spender
2636,183,31,2,3048.76,1,4,1,3,1413,New Customer High Spender
2637,352,55,7,9357.3,4,3,4,4,4344,Top Tier Loyalist
2638,208,84,3,2656.37,2,2,2,2,2222,New Customer Low Value
2639,349,32,4,5700.38,4,4,3,4,4434,Top Tier Loyalist
264,339,161,2,2268.77,4,1,1,2,4112,Inactive Customer
2640,286,89,6,4600.75,3,2,4,4,3244,At Risk Customer
2641,352,12,6,4769.33,4,4,4,4,4444,Top Tier Loyalist
2643,55,55,1,1073.07,1,3,1,1,1311,New Customer Low Value
2644,103,103,1,60.34,1,2,1,1,1211,New Customer Low Value
2645,294,219,3,2334.5,3,1,2,2,3122,Inactive Customer
2646,289,120,4,3284.2000000000003,3,2,3,3,3233,At Risk Customer
2647,144,18,3,2441.56,1,4,2,2,1422,New Customer Low Value
2648,349,349,1,752.64,4,1,1,1,4111,Inactive Customer
265,99,80,2,3008.4300000000003,1,3,1,3,1313,New Customer High Spender
2650,85,85,1,958.74,1,2,1,1,1211,New Customer Low Value
2651,321,299,3,3422.6200000000003,3,1,2,3,3123,Reactivated Spender
2652,363,57,3,5282.860000000001,4,3,2,4,4324,Occasional Spender
2653,362,4,7,9146.45,4,4,4,4,4444,Top Tier Loyalist
2654,318,151,3,3252.85,3,2,2,3,3223,Reactivated Spender
2655,295,293,2,3144.8900000000003,3,1,1,3,3113,Reactivated Spender
2656,296,139,4,5650.26,3,2,3,4,3234,At Risk Customer
2657,206,183,2,3600.88,1,1,1,3,1113,New Customer High Potential
2658,67,67,1,1469.44,1,3,1,1,1311,New Customer Low Value
2659,342,6,6,5075.71,4,4,4,4,4444,Top Tier Loyalist
266,296,33,3,2383.98,3,4,2,2,3422,Occasional Spender
2661,307,9,3,2536.12,3,4,2,2,3422,Occasional Spender
2662,253,69,5,8324.91,2,3,4,4,2344,New Customer High Value
2663,347,183,3,5013.9,4,1,2,4,4124,Reactivated Spender
2664,340,192,2,1495.1799999999998,4,1,1,1,4111,Inactive Customer
2665,84,84,1,1992.93,1,2,1,2,1212,New Customer Low Value
2666,289,257,3,3990.85,3,1,2,3,3123,Reactivated Spender
2667,207,124,2,1286.15,2,2,1,1,2211,New Customer Low Value
2668,279,62,3,1784.1299999999999,2,3,2,1,2321,New Customer Low Value
2669,49,49,1,1274.93,1,3,1,1,1311,New Customer Low Value
267,131,131,1,1274.93,1,2,1,1,1211,New Customer Low Value
2670,194,59,2,1821.2399999999998,1,3,1,2,1312,New Customer Low Value
2671,275,199,4,4955.93,2,1,3,4,2134,New Customer High Value
2672,193,16,6,6883.04,1,4,4,4,1444,New Customer High Value
2673,332,91,4,4218.0,4,2,3,3,4233,At Risk Customer
2674,346,332,2,3247.83,4,1,1,3,4113,Reactivated Spender
2675,227,172,3,2595.6099999999997,2,1,2,2,2122,New Customer Low Value
2676,281,6,4,5327.23,2,4,3,4,2434,New Customer High Value
2677,333,46,2,3117.8500000000004,4,3,1,3,4313,Occasional Spender
2678,163,163,1,1636.9,1,1,1,1,1111,New Customer Low Value
2679,263,208,2,2689.32,2,1,1,2,2112,New Customer Low Value
2680,256,25,5,4899.13,2,4,4,4,2444,New Customer High Value
2681,240,240,1,980.37,2,1,1,1,2111,New Customer Low Value
2682,271,39,3,1606.23,2,3,2,1,2321,New Customer Low Value
2683,283,17,4,4865.18,3,4,3,4,3434,Top Tier Loyalist
2684,307,39,6,6231.48,3,3,4,4,3344,Top Tier Loyalist
2685,273,45,4,3145.0299999999997,2,3,3,3,2333,New Customer High Value
2686,346,76,3,5546.6,4,3,2,4,4324,Occasional Spender
2687,358,18,6,4850.26,4,4,4,4,4444,Top Tier Loyalist
2688,235,235,1,586.45,2,1,1,1,2111,New Customer Low Value
2689,344,2,4,2740.04,4,4,3,2,4432,Price Conscious Buyers
269,251,251,1,1403.5,2,1,1,1,2111,New Customer Low Value
2690,169,110,2,2734.55,1,2,1,2,1212,New Customer Low Value
2691,241,61,5,5500.5,2,3,4,4,2344,New Customer High Value
2692,303,303,1,227.88,3,1,1,1,3111,Inactive Customer
2693,81,2,4,2454.4399999999996,1,4,3,2,1432,1432
2694,171,171,1,742.54,1,1,1,1,1111,New Customer Low Value
2695,264,14,3,4537.4800000000005,2,4,2,4,2424,New Customer High Spender
2696,235,152,3,3882.68,2,2,2,3,2223,New Customer High Potential
2697,319,34,7,6415.43,3,4,4,4,3444,Top Tier Loyalist
2698,334,13,6,8463.79,4,4,4,4,4444,Top Tier Loyalist
2699,251,61,2,1555.01,2,3,1,1,2311,New Customer Low Value
27,217,166,2,3305.4,2,1,1,3,2113,New Customer High Potential
270,57,8,3,2943.82,1,4,2,2,1422,New Customer Low Value
2700,186,186,1,1992.93,1,1,1,2,1112,New Customer Low Value
2701,341,104,7,8368.75,4,2,4,4,4244,At Risk Customer
2702,301,20,6,7788.049999999999,3,4,4,4,3444,Top Tier Loyalist
2703,116,40,3,2376.67,1,3,2,2,1322,New Customer Low Value
2704,335,335,1,478.16,4,1,1,1,4111,Inactive Customer
2705,287,3,5,5229.6,3,4,4,4,3444,Top Tier Loyalist
2706,170,124,2,2478.74,1,2,1,2,1212,New Customer Low Value
2708,192,12,2,2205.9300000000003,1,4,1,2,1412,New Customer Low Value
2709,190,190,1,1483.2,1,1,1,1,1111,New Customer Low Value
271,253,253,1,1129.13,2,1,1,1,2111,New Customer Low Value
2710,247,247,1,590.26,2,1,1,1,2111,New Customer Low Value
2711,194,64,3,2517.16,1,3,2,2,1322,New Customer Low Value
2712,227,76,3,2989.79,2,3,2,3,2323,New Customer High Spender
2713,353,1,2,1722.85,4,4,1,1,4411,Occasional Spender
2714,192,9,3,3670.07,1,4,2,3,1423,New Customer High Spender
2715,223,151,3,3798.0299999999997,2,2,2,3,2223,New Customer High Potential
2716,355,144,3,2867.3199999999997,4,2,2,2,4222,Inactive Customer
2717,306,42,5,4589.52,3,3,4,4,3344,Top Tier Loyalist
2718,353,353,1,912.52,4,1,1,1,4111,Inactive Customer
2719,288,286,2,1821.18,3,1,1,2,3112,Inactive Customer
272,327,92,2,284.21000000000004,3,2,1,1,3211,Inactive Customer
2721,342,115,2,2292.96,4,2,1,2,4212,Inactive Customer
2722,153,74,3,2848.52,1,3,2,2,1322,New Customer Low Value
2723,178,67,2,1390.87,1,3,1,1,1311,New Customer Low Value
2724,309,256,2,1579.3899999999999,3,1,1,1,3111,Inactive Customer
2725,177,177,1,1216.14,1,1,1,1,1111,New Customer Low Value
2726,292,28,3,3628.58,3,4,2,3,3423,Occasional Spender
2727,312,50,3,4680.73,3,3,2,4,3324,Occasional Spender
2728,244,39,2,2889.26,2,3,1,2,2312,New Customer Low Value
2729,345,7,3,5113.66,4,4,2,4,4424,Occasional Spender
273,263,29,8,9064.869999999999,2,4,4,4,2444,New Customer High Value
2730,156,156,1,1129.13,1,2,1,1,1211,New Customer Low Value
2731,305,171,2,458.78999999999996,3,1,1,1,3111,Inactive Customer
2732,312,17,3,1339.65,3,4,2,1,3421,Occasional Spender
2733,357,29,6,8725.74,4,4,4,4,4444,Top Tier Loyalist
2734,226,56,3,2148.54,2,3,2,2,2322,New Customer Low Value
2735,216,149,2,1340.77,2,2,1,1,2211,New Customer Low Value
2736,343,43,5,4311.28,4,3,4,3,4343,Top Tier Loyalist
2737,339,6,6,6915.92,4,4,4,4,4444,Top Tier Loyalist
2738,203,203,1,642.7,1,1,1,1,1111,New Customer Low Value
2739,335,335,1,642.7,4,1,1,1,4111,Inactive Customer
274,324,279,2,1703.77,3,1,1,1,3111,Inactive Customer
2740,328,87,3,2795.53,3,2,2,2,3222,Inactive Customer
2741,225,225,1,1466.68,2,1,1,1,2111,New Customer Low Value
2746,326,9,2,2697.83,3,4,1,2,3412,Occasional Spender
2747,163,41,4,4787.97,1,3,3,4,1334,New Customer High Value
2748,250,7,2,2635.5199999999995,2,4,1,2,2412,New Customer Low Value
275,359,133,4,5379.46,4,2,3,4,4234,At Risk Customer
2750,346,156,6,7158.1900000000005,4,2,4,4,4244,At Risk Customer
2751,363,82,5,6610.73,4,2,4,4,4244,At Risk Customer
2752,333,13,3,5446.97,4,4,2,4,4424,Occasional Spender
2753,220,68,4,3488.69,2,3,3,3,2333,New Customer High Value
2754,217,217,1,1762.96,2,1,1,1,2111,New Customer Low Value
2755,357,29,7,5466.25,4,4,4,4,4444,Top Tier Loyalist
2756,326,57,3,3384.1800000000003,3,3,2,3,3323,Occasional Spender
2757,145,145,1,980.37,1,2,1,1,1211,New Customer Low Value
2758,307,80,2,1487.52,3,3,1,1,3311,Occasional Spender
2759,218,111,3,3294.2,2,2,2,3,2223,New Customer High Potential
276,339,116,4,3822.11,4,2,3,3,4233,At Risk Customer
2760,47,47,1,100.35,1,3,1,1,1311,New Customer Low Value
2761,359,78,3,3083.77,4,3,2,3,4323,Occasional Spender
2762,315,17,5,8185.46,3,4,4,4,3444,Top Tier Loyalist
2763,353,58,7,4722.18,4,3,4,4,4344,Top Tier Loyalist
2764,307,161,2,2196.7,3,1,1,2,3112,Inactive Customer
2765,291,184,3,4560.51,3,1,2,4,3124,Reactivated Spender
2766,179,59,3,4608.01,1,3,2,4,1324,New Customer High Spender
2767,49,49,1,958.74,1,3,1,1,1311,New Customer Low Value
2768,343,55,4,4866.48,4,3,3,4,4334,Top Tier Loyalist
2769,261,47,3,5404.57,2,3,2,4,2324,New Customer High Spender
277,301,301,1,533.51,3,1,1,1,3111,Inactive Customer
2770,357,31,5,7729.01,4,4,4,4,4444,Top Tier Loyalist
2771,347,45,3,4678.01,4,3,2,4,4324,Occasional Spender
2772,347,26,5,5138.68,4,4,4,4,4444,Top Tier Loyalist
2773,268,268,1,544.05,2,1,1,1,2111,New Customer Low Value
2774,334,85,3,3325.7400000000002,4,2,2,3,4223,Reactivated Spender
2775,345,13,4,4219.08,4,4,3,3,4433,Top Tier Loyalist
2776,286,47,2,1715.5800000000002,3,3,1,1,3311,Occasional Spender
2777,318,318,1,478.16,3,1,1,1,3111,Inactive Customer
2778,273,258,2,2508.98,2,1,1,2,2112,New Customer Low Value
2779,83,12,5,6558.76,1,4,4,4,1444,New Customer High Value
2780,311,163,3,5226.17,3,1,2,4,3124,Reactivated Spender
2781,121,121,1,441.49,1,2,1,1,1211,New Customer Low Value
2782,199,171,2,1353.1799999999998,1,1,1,1,1111,New Customer Low Value
2783,360,90,7,6442.86,4,2,4,4,4244,At Risk Customer
2785,198,198,1,1403.5,1,1,1,1,1111,New Customer Low Value
2786,269,4,4,2063.61,2,4,3,2,2432,2432
2787,266,207,2,3597.71,2,1,1,3,2113,New Customer High Potential
2788,331,45,6,8948.460000000001,3,3,4,4,3344,Top Tier Loyalist
279,335,228,3,2016.44,4,1,2,2,4122,Inactive Customer
2790,322,78,3,1799.14,3,3,2,2,3322,Occasional Spender
2791,212,212,1,958.74,2,1,1,1,2111,New Customer Low Value
2792,347,219,3,4771.39,4,1,2,4,4124,Reactivated Spender
2793,141,35,3,4340.34,1,4,2,3,1423,New Customer High Spender
2794,204,6,4,3798.25,1,4,3,3,1433,New Customer High Value
2795,239,239,1,495.72,2,1,1,1,2111,New Customer Low Value
2796,363,9,2,1706.46,4,4,1,1,4411,Occasional Spender
2797,344,120,4,2588.2200000000003,4,2,3,2,4232,At Risk Customer
2798,216,155,3,1629.65,2,2,2,1,2221,New Customer Low Value
2799,287,43,3,2445.8599999999997,3,3,2,2,3322,Occasional Spender
28,342,84,5,4344.26,4,2,4,3,4243,At Risk Customer
280,182,54,4,4648.93,1,3,3,4,1334,New Customer High Value
2800,42,42,1,230.91,1,3,1,1,1311,New Customer Low Value
2801,64,64,1,71.16,1,3,1,1,1311,New Customer Low Value
2802,184,173,2,836.55,1,1,1,1,1111,New Customer Low Value
2803,193,31,2,2622.0600000000004,1,4,1,2,1412,New Customer Low Value
2804,258,64,3,2186.75,2,3,2,2,2322,New Customer Low Value
2805,364,4,2,1772.12,4,4,1,1,4411,Occasional Spender
2807,354,354,1,1216.14,4,1,1,1,4111,Inactive Customer
2808,181,99,2,2273.21,1,2,1,2,1212,New Customer Low Value
2809,84,84,1,752.64,1,2,1,1,1211,New Customer Low Value
281,363,10,2,1434.0900000000001,4,4,1,1,4411,Occasional Spender
2810,173,63,4,2793.11,1,3,3,2,1332,1332
2811,337,215,4,4444.34,4,1,3,4,4134,At Risk Customer
2812,352,88,4,6004.48,4,2,3,4,4234,At Risk Customer
2813,286,286,1,1812.75,3,1,1,2,3112,Inactive Customer
2814,167,167,1,2083.94,1,1,1,2,1112,New Customer Low Value
2815,139,123,2,3449.65,1,2,1,3,1213,New Customer High Potential
2816,150,46,6,6726.52,1,3,4,4,1344,New Customer High Value
2817,16,16,1,1538.99,1,4,1,1,1411,New Customer Low Value
2818,107,100,2,1856.9,1,2,1,2,1212,New Customer Low Value
2819,352,163,2,2836.0299999999997,4,1,1,2,4112,Inactive Customer
282,70,70,1,1386.84,1,3,1,1,1311,New Customer Low Value
2820,274,59,3,4334.41,2,3,2,3,2323,New Customer High Spender
2821,324,52,4,4252.46,3,3,3,3,3333,Top Tier Loyalist
2822,243,41,5,3846.17,2,3,4,3,2343,New Customer High Value
2823,13,13,1,12.01,1,4,1,1,1411,New Customer Low Value
2824,362,134,3,4600.01,4,2,2,4,4224,Reactivated Spender
2825,362,113,2,3093.4700000000003,4,2,1,3,4213,Reactivated Spender
2826,219,101,3,3410.7200000000003,2,2,2,3,2223,New Customer High Potential
2827,118,115,2,1818.5700000000002,1,2,1,2,1212,New Customer Low Value
2828,133,133,1,742.54,1,2,1,1,1211,New Customer Low Value
2829,145,145,1,1129.13,1,2,1,1,1211,New Customer Low Value
283,248,92,4,5399.15,2,2,3,4,2234,New Customer High Value
2830,209,100,2,824.13,2,2,1,1,2211,New Customer Low Value
2831,185,15,2,1913.1,1,4,1,2,1412,New Customer Low Value
2832,199,24,5,4792.030000000001,1,4,4,4,1444,New Customer High Value
2833,340,77,4,4772.45,4,3,3,4,4334,Top Tier Loyalist
2834,319,67,3,3603.6800000000003,3,3,2,3,3323,Occasional Spender
2835,273,273,1,416.98,2,1,1,1,2111,New Customer Low Value
2836,360,14,4,3935.83,4,4,3,3,4433,Top Tier Loyalist
2837,169,42,3,4508.51,1,3,2,4,1324,New Customer High Spender
2838,179,179,1,1992.93,1,1,1,2,1112,New Customer Low Value
2839,288,18,2,1129.8400000000001,3,4,1,1,3411,Occasional Spender
284,293,134,3,3249.86,3,2,2,3,3223,Reactivated Spender
2840,321,313,2,1587.35,3,1,1,1,3111,Inactive Customer
2841,206,17,6,8566.88,1,4,4,4,1444,New Customer High Value
2842,98,40,2,936.5,1,3,1,1,1311,New Customer Low Value
2843,249,167,2,2055.8900000000003,2,1,1,2,2112,New Customer Low Value
2844,347,48,3,4337.32,4,3,2,3,4323,Occasional Spender
2845,267,59,3,1992.45,2,3,2,2,2322,New Customer Low Value
2847,324,205,2,2200.36,3,1,1,2,3112,Inactive Customer
2849,339,116,2,1766.51,4,2,1,1,4211,Inactive Customer
285,356,123,3,2724.3,4,2,2,2,4222,Inactive Customer
2850,294,8,2,1858.71,3,4,1,2,3412,Occasional Spender
2851,308,16,4,5159.03,3,4,3,4,3434,Top Tier Loyalist
2852,356,140,2,2498.86,4,2,1,2,4212,Inactive Customer
2853,327,82,6,6453.25,3,2,4,4,3244,At Risk Customer
2854,129,84,2,2698.07,1,2,1,2,1212,New Customer Low Value
2856,258,7,5,6481.96,2,4,4,4,2444,New Customer High Value
2857,354,114,5,7775.79,4,2,4,4,4244,At Risk Customer
2858,132,109,2,3166.46,1,2,1,3,1213,New Customer High Potential
2859,302,18,6,6031.22,3,4,4,4,3444,Top Tier Loyalist
2860,357,9,5,6578.41,4,4,4,4,4444,Top Tier Loyalist
2861,362,74,5,5043.110000000001,4,3,4,4,4344,Top Tier Loyalist
2862,232,232,1,533.51,2,1,1,1,2111,New Customer Low Value
2864,186,18,2,3156.5,1,4,1,3,1413,New Customer High Spender
2865,253,1,6,9222.57,2,4,4,4,2444,New Customer High Value
2866,287,118,3,3276.17,3,2,2,3,3223,Reactivated Spender
2867,339,170,4,1921.42,4,1,3,2,4132,At Risk Customer
2868,145,26,2,1186.62,1,4,1,1,1411,New Customer Low Value
2869,360,119,2,2288.16,4,2,1,2,4212,Inactive Customer
2871,251,21,2,1735.6499999999999,2,4,1,1,2411,New Customer Low Value
2872,264,25,4,4737.05,2,4,3,4,2434,New Customer High Value
2873,308,308,1,71.49,3,1,1,1,3111,Inactive Customer
2874,270,61,4,4896.76,2,3,3,4,2334,New Customer High Value
2875,110,110,1,1793.43,1,2,1,2,1212,New Customer Low Value
2877,298,42,6,5003.900000000001,3,3,4,4,3344,Top Tier Loyalist
2879,317,15,7,8428.4,3,4,4,4,3444,Top Tier Loyalist
288,320,255,2,2480.62,3,1,1,2,3112,Inactive Customer
2880,281,19,4,6764.59,2,4,3,4,2434,New Customer High Value
2881,152,73,2,1211.28,1,3,1,1,1311,New Customer Low Value
2882,353,295,2,2515.6800000000003,4,1,1,2,4112,Inactive Customer
2883,359,50,3,4958.97,4,3,2,4,4324,Occasional Spender
2884,294,21,3,2934.11,3,4,2,2,3422,Occasional Spender
2885,279,172,5,6379.22,2,1,4,4,2144,New Customer High Value
2886,320,84,4,3678.1499999999996,3,2,3,3,3233,At Risk Customer
2887,340,25,7,7122.26,4,4,4,4,4444,Top Tier Loyalist
2888,298,30,5,7488.91,3,4,4,4,3444,Top Tier Loyalist
2889,309,260,3,5554.22,3,1,2,4,3124,Reactivated Spender
289,303,45,7,7833.63,3,3,4,4,3344,Top Tier Loyalist
2890,127,100,2,3185.41,1,2,1,3,1213,New Customer High Potential
2891,364,63,5,5618.68,4,3,4,4,4344,Top Tier Loyalist
2892,331,316,3,4482.93,3,1,2,4,3124,Reactivated Spender
2893,126,126,1,642.31,1,2,1,1,1211,New Customer Low Value
2894,332,320,3,5240.76,4,1,2,4,4124,Reactivated Spender
2896,195,195,1,1873.97,1,1,1,2,1112,New Customer Low Value
2897,300,300,1,1036.59,3,1,1,1,3111,Inactive Customer
2898,108,107,2,1822.01,1,2,1,2,1212,New Customer Low Value
2899,217,34,4,3473.21,2,4,3,3,2433,New Customer High Value
29,265,23,3,4420.24,2,4,2,3,2423,New Customer High Spender
2900,196,82,2,3082.38,1,2,1,3,1213,New Customer High Potential
2901,235,39,5,7379.88,2,3,4,4,2344,New Customer High Value
2902,213,213,1,363.01,2,1,1,1,2111,New Customer Low Value
2903,27,27,1,1807.45,1,4,1,2,1412,New Customer Low Value
2904,301,24,4,2709.9700000000003,3,4,3,2,3432,Price Conscious Buyers
2905,95,45,2,1828.33,1,3,1,2,1312,New Customer Low Value
2906,118,46,2,2867.02,1,3,1,2,1312,New Customer Low Value
2907,347,91,3,3763.03,4,2,2,3,4223,Reactivated Spender
2908,328,2,4,3088.5299999999997,3,4,3,3,3433,Top Tier Loyalist
2909,350,84,3,3163.7,4,2,2,3,4223,Reactivated Spender
291,136,41,2,983.55,1,3,1,1,1311,New Customer Low Value
2910,296,97,3,662.4699999999999,3,2,2,1,3221,Inactive Customer
2911,350,350,1,1458.17,4,1,1,1,4111,Inactive Customer
2912,282,160,4,5530.79,3,1,3,4,3134,At Risk Customer
2913,190,90,3,2448.62,1,2,2,2,1222,New Customer Low Value
2914,286,13,6,6000.18,3,4,4,4,3444,Top Tier Loyalist
2915,320,99,3,2473.43,3,2,2,2,3222,Inactive Customer
2916,193,193,1,499.53,1,1,1,1,1111,New Customer Low Value
2917,242,149,3,2846.74,2,2,2,2,2222,New Customer Low Value
2918,209,52,5,6231.79,2,3,4,4,2344,New Customer High Value
2919,297,22,3,3865.29,3,4,2,3,3423,Occasional Spender
292,303,59,2,2439.67,3,3,1,2,3312,Occasional Spender
2920,256,100,2,2787.82,2,2,1,2,2212,New Customer Low Value
2921,323,58,4,4378.91,3,3,3,3,3333,Top Tier Loyalist
2922,121,2,2,2573.12,1,4,1,2,1412,New Customer Low Value
2923,283,14,6,5665.01,3,4,4,4,3444,Top Tier Loyalist
2924,298,65,4,4718.05,3,3,3,4,3334,Top Tier Loyalist
2925,350,350,1,1227.34,4,1,1,1,4111,Inactive Customer
2926,330,330,1,1065.03,3,1,1,1,3111,Inactive Customer
2927,274,121,2,2253.4,2,2,1,2,2212,New Customer Low Value
2928,343,343,1,416.98,4,1,1,1,4111,Inactive Customer
2929,349,2,4,4058.46,4,4,3,3,4433,Top Tier Loyalist
293,239,11,4,3959.42,2,4,3,3,2433,New Customer High Value
2930,355,72,6,5976.0599999999995,4,3,4,4,4344,Top Tier Loyalist
2931,153,153,1,569.56,1,2,1,1,1211,New Customer Low Value
2932,333,309,5,5912.33,4,1,4,4,4144,At Risk Customer
2933,346,186,4,4443.3099999999995,4,1,3,4,4134,At Risk Customer
2934,357,76,2,3869.2699999999995,4,3,1,3,4313,Occasional Spender
2935,46,46,1,183.86,1,3,1,1,1311,New Customer Low Value
2936,340,60,3,5538.37,4,3,2,4,4324,Occasional Spender
2937,334,76,6,9528.32,4,3,4,4,4344,Top Tier Loyalist
2938,202,185,2,1772.83,1,1,1,1,1111,New Customer Low Value
2939,91,91,1,642.31,1,2,1,1,1211,New Customer Low Value
294,318,116,6,6627.67,3,2,4,4,3244,At Risk Customer
2940,276,95,2,2005.69,2,2,1,2,2212,New Customer Low Value
2941,321,173,3,4164.76,3,1,2,3,3123,Reactivated Spender
2942,347,147,3,3720.6,4,2,2,3,4223,Reactivated Spender
2943,266,53,4,4831.7,2,3,3,4,2334,New Customer High Value
2944,342,31,3,2744.51,4,4,2,2,4422,Occasional Spender
2946,317,48,9,9148.09,3,3,4,4,3344,Top Tier Loyalist
2947,29,29,1,1769.64,1,4,1,1,1411,New Customer Low Value
2948,346,112,4,4582.9400000000005,4,2,3,4,4234,At Risk Customer
2949,46,14,2,1267.5,1,4,1,1,1411,New Customer Low Value
295,201,35,5,3776.17,1,4,4,3,1443,New Customer High Value
2951,264,92,4,5579.610000000001,2,2,3,4,2234,New Customer High Value
2952,317,28,3,3235.1400000000003,3,4,2,3,3423,Occasional Spender
2953,112,81,2,2555.62,1,3,1,2,1312,New Customer Low Value
2954,293,17,2,1819.4,3,4,1,2,3412,Occasional Spender
2955,206,20,2,1583.55,1,4,1,1,1411,New Customer Low Value
2956,139,98,4,3202.1899999999996,1,2,3,3,1233,New Customer High Value
2957,363,297,2,2901.98,4,1,1,2,4112,Inactive Customer
2958,315,98,3,3437.91,3,2,2,3,3223,Reactivated Spender
2959,236,135,2,2122.07,2,2,1,2,2212,New Customer Low Value
296,274,274,1,1762.96,2,1,1,1,2111,New Customer Low Value
2960,114,89,2,3063.17,1,2,1,3,1213,New Customer High Potential
2961,256,138,2,2514.3199999999997,2,2,1,2,2212,New Customer Low Value
2962,333,115,2,2304.23,4,2,1,2,4212,Inactive Customer
2963,358,246,2,1128.9,4,1,1,1,4111,Inactive Customer
2965,182,91,3,2541.73,1,2,2,2,1222,New Customer Low Value
2966,122,33,2,2755.04,1,4,1,2,1412,New Customer Low Value
2967,330,330,1,2005.66,3,1,1,2,3112,Inactive Customer
2968,355,187,5,2849.58,4,1,4,2,4142,At Risk Customer
2969,331,133,3,1970.1599999999999,3,2,2,2,3222,Inactive Customer
297,9,9,1,1466.68,1,4,1,1,1411,New Customer Low Value
2970,343,99,3,3808.25,4,2,2,3,4223,Reactivated Spender
2971,223,28,2,1697.3200000000002,2,4,1,1,2411,New Customer Low Value
2973,225,94,3,2094.93,2,2,2,2,2222,New Customer Low Value
2974,301,160,2,1166.79,3,1,1,1,3111,Inactive Customer
2975,237,170,2,3636.9300000000003,2,1,1,3,2113,New Customer High Potential
2976,7,7,1,1992.93,1,4,1,2,1412,New Customer Low Value
2977,352,10,4,4978.24,4,4,3,4,4434,Top Tier Loyalist
2978,246,246,1,1720.7,2,1,1,1,2111,New Customer Low Value
2979,334,128,2,2097.0,4,2,1,2,4212,Inactive Customer
298,209,9,5,5687.66,2,4,4,4,2444,New Customer High Value
2980,152,16,3,3858.32,1,4,2,3,1423,New Customer High Spender
2981,202,53,3,1787.0700000000002,1,3,2,1,1321,New Customer Low Value
2982,348,118,5,5331.639999999999,4,2,4,4,4244,At Risk Customer
2983,362,130,2,1897.89,4,2,1,2,4212,Inactive Customer
2984,276,159,2,3097.3900000000003,2,1,1,3,2113,New Customer High Potential
2985,338,39,8,10114.42,4,3,4,4,4344,Top Tier Loyalist
2986,321,127,3,1991.1,3,2,2,2,3222,Inactive Customer
2987,279,279,1,2091.47,2,1,1,2,2112,New Customer Low Value
2988,322,103,3,3035.8,3,2,2,3,3223,Reactivated Spender
2989,245,71,4,6442.17,2,3,3,4,2334,New Customer High Value
299,93,93,1,1148.64,1,2,1,1,1211,New Customer Low Value
2990,221,115,2,1327.9099999999999,2,2,1,1,2211,New Customer Low Value
