customer_id,length,recency,frequency,monetary,L_score,R_score,F_score,M_score,LRFM_score_combined,LRFM_segment_combined
2564,275,48,4,1915.82,2,3,3,2,2332,2332
2565,282,72,7,8222.62,2,3,4,4,2344,New Customer High Value
2566,333,68,5,5472.19,4,3,4,4,4344,Top Tier Loyalist
2567,299,72,2,2736.54,3,3,1,2,3312,Occasional Spender
2568,302,73,2,1772.83,3,3,1,2,3312,Occasional Spender
2569,295,295,1,1036.59,3,1,1,1,3111,Inactive Customer
257,323,93,4,6212.55,3,2,3,4,3234,At Risk Customer
2570,124,124,1,1661.92,1,2,1,1,1211,New Customer Low Value
2571,255,76,2,3293.8900000000003,2,3,1,3,2313,New Customer High Spender
2572,214,168,2,3332.1400000000003,2,1,1,3,2113,New Customer High Potential
2573,189,46,3,3861.03,1,3,2,3,1323,New Customer High Spender
2574,329,329,1,1483.2,4,1,1,1,4111,Inactive Customer
2575,288,11,4,3174.49,3,4,3,3,3433,Top Tier Loyalist
2576,303,79,3,3086.05,3,3,2,3,3323,Occasional Spender
2577,166,165,2,1500.81,1,1,1,1,1111,New Customer Low Value
2578,159,114,2,1808.44,1,2,1,2,1212,New Customer Low Value
258,361,19,5,4816.4,4,4,4,4,4444,Top Tier Loyalist
2580,282,65,7,9422.369999999999,2,3,4,4,2344,New Customer High Value
2581,314,306,2,1129.0,3,1,1,1,3111,Inactive Customer
2582,304,304,1,1179.0,3,1,1,1,3111,Inactive Customer
2583,331,109,2,1937.63,4,2,1,2,4212,Inactive Customer
2584,280,39,4,3414.05,2,3,3,3,2333,New Customer High Value
2585,359,6,4,4784.29,4,4,3,4,4434,Top Tier Loyalist
2586,57,57,1,1240.31,1,3,1,1,1311,New Customer Low Value
2587,232,154,4,3719.63,2,2,3,3,2233,New Customer High Value
2588,248,179,2,3891.3900000000003,2,1,1,3,2113,New Customer High Potential
2589,334,68,3,4326.58,4,3,2,3,4323,Occasional Spender
259,356,204,3,3926.44,4,1,2,3,4123,Reactivated Spender
2590,321,80,3,3990.6899999999996,3,3,2,3,3323,Occasional Spender
2591,100,43,3,5292.38,1,3,2,4,1324,New Customer High Spender
2592,214,44,3,3737.63,2,3,2,3,2323,New Customer High Spender
2593,292,172,2,1910.73,3,1,1,2,3112,Inactive Customer
2595,119,45,2,3005.91,1,3,1,2,1312,New Customer Low Value
2596,355,94,2,3232.4,4,2,1,3,4213,Reactivated Spender
2597,359,6,5,6442.64,4,4,4,4,4444,Top Tier Loyalist
2598,332,88,5,6926.58,4,2,4,4,4244,At Risk Customer
2599,194,114,3,1214.71,1,2,2,1,1221,New Customer Low Value
26,114,114,1,1697.27,1,2,1,1,1211,New Customer Low Value
260,344,42,4,3270.39,4,3,3,3,4333,Top Tier Loyalist
2600,338,210,2,3490.34,4,1,1,3,4113,Reactivated Spender
2601,229,55,4,5322.33,2,3,3,4,2334,New Customer High Value
2602,346,262,2,2350.84,4,1,1,2,4112,Inactive Customer
2603,224,224,1,1057.51,2,1,1,1,2111,New Customer Low Value
2604,282,269,2,2837.37,2,1,1,2,2112,New Customer Low Value
2605,217,122,2,3331.7799999999997,2,2,1,3,2213,New Customer High Potential
2606,350,6,5,6163.370000000001,4,4,4,4,4444,Top Tier Loyalist
2607,330,22,4,4120.22,4,4,3,3,4433,Top Tier Loyalist
2608,286,62,4,2664.34,3,3,3,2,3332,Price Conscious Buyers
2609,311,182,4,3455.29,3,1,3,3,3133,At Risk Customer
261,363,51,6,5699.66,4,3,4,4,4344,Top Tier Loyalist
2610,249,170,4,6034.04,2,1,3,4,2134,New Customer High Value
2611,183,77,3,1881.2600000000002,1,3,2,2,1322,New Customer Low Value
2612,283,283,1,795.34,2,1,1,1,2111,New Customer Low Value
2613,361,99,4,3547.1499999999996,4,2,3,3,4233,At Risk Customer
2614,163,21,2,3229.76,1,4,1,3,1413,New Customer High Spender
2615,347,56,6,7593.2300000000005,4,3,4,4,4344,Top Tier Loyalist
2616,357,43,7,9755.380000000001,4,3,4,4,4344,Top Tier Loyalist
2617,161,127,3,3667.4,1,2,2,3,1223,New Customer High Potential
2618,275,8,5,5138.9400000000005,2,4,4,4,2444,New Customer High Value
2619,129,77,2,3869.2699999999995,1,3,1,3,1313,New Customer High Spender
262,199,11,4,3908.74,1,4,3,3,1433,New Customer High Value
2620,272,31,5,5614.07,2,4,4,4,2444,New Customer High Value
2621,270,10,3,4000.6800000000003,2,4,2,3,2423,New Customer High Spender
2622,295,61,3,1945.25,3,3,2,2,3322,Occasional Spender
2623,179,116,2,2683.29,1,2,1,2,1212,New Customer Low Value
2624,278,28,2,1640.6799999999998,2,4,1,1,2411,New Customer Low Value
2625,231,231,1,1129.13,2,1,1,1,2111,New Customer Low Value
2626,331,331,1,1777.8,4,1,1,2,4112,Inactive Customer
2627,214,141,3,4988.639999999999,2,2,2,4,2224,New Customer High Potential
2628,352,352,1,230.91,4,1,1,1,4111,Inactive Customer
2629,317,45,3,3271.16,3,3,2,3,3323,Occasional Spender
263,266,56,2,1603.32,2,3,1,1,2311,New Customer Low Value
2630,356,63,5,4404.68,4,3,4,3,4343,Top Tier Loyalist
2631,305,28,3,3539.6800000000003,3,4,2,3,3423,Occasional Spender
2632,164,92,2,3144.8900000000003,1,2,1,3,1213,New Customer High Potential
2633,238,82,4,4712.64,2,3,3,4,2334,New Customer High Value
2634,320,320,1,642.31,3,1,1,1,3111,Inactive Customer
2635,331,75,6,7299.89,4,3,4,4,4344,Top Tier Loyalist
2636,339,339,1,363.01,4,1,1,1,4111,Inactive Customer
2637,144,67,4,4538.41,1,3,3,4,1334,New Customer High Value
2638,342,126,7,7227.03,4,2,4,4,4244,At Risk Customer
2639,131,131,1,1555.58,1,2,1,1,1211,New Customer Low Value
264,234,131,2,521.53,2,2,1,1,2211,New Customer Low Value
2640,220,68,5,7042.72,2,3,4,4,2344,New Customer High Value
2641,223,223,1,1362.99,2,1,1,1,2111,New Customer Low Value
2642,301,21,2,3229.6400000000003,3,4,1,3,3413,Occasional Spender
2643,338,249,2,824.13,4,1,1,1,4111,Inactive Customer
2644,61,61,1,1636.9,1,3,1,1,1311,New Customer Low Value
2645,311,33,3,2833.64,3,4,2,2,3422,Occasional Spender
2646,318,318,1,1703.52,3,1,1,1,3111,Inactive Customer
2647,360,53,4,4319.39,4,3,3,3,4333,Top Tier Loyalist
2648,358,36,4,5349.49,4,4,3,4,4434,Top Tier Loyalist
2649,363,130,4,6633.45,4,2,3,4,4234,At Risk Customer
265,345,162,2,1800.71,4,2,1,2,4212,Inactive Customer
2650,324,26,5,4729.91,3,4,4,4,3444,Top Tier Loyalist
2651,193,16,5,5972.85,1,4,4,4,1444,New Customer High Value
2652,51,24,2,1893.78,1,4,1,2,1412,New Customer Low Value
2653,125,46,2,3169.55,1,3,1,3,1313,New Customer High Spender
2654,307,109,6,6652.35,3,2,4,4,3244,At Risk Customer
2655,356,158,4,5430.46,4,2,3,4,4234,At Risk Customer
2656,358,211,3,3401.6,4,1,2,3,4123,Reactivated Spender
2657,187,187,1,290.62,1,1,1,1,1111,New Customer Low Value
2658,144,37,4,2384.54,1,3,3,2,1332,1332
2659,281,1,6,6872.77,2,4,4,4,2444,New Customer High Value
266,108,108,1,1807.45,1,2,1,2,1212,New Customer Low Value
2661,80,42,2,3175.8900000000003,1,3,1,3,1313,New Customer High Spender
2662,318,63,4,2221.13,3,3,3,2,3332,Price Conscious Buyers
2663,303,165,2,2409.33,3,1,1,2,3112,Inactive Customer
2664,358,135,5,5092.25,4,2,4,4,4244,At Risk Customer
2665,125,31,2,3371.75,1,4,1,3,1413,New Customer High Spender
2666,316,316,1,544.05,3,1,1,1,3111,Inactive Customer
2667,219,99,3,4531.51,2,2,2,4,2224,New Customer High Potential
2668,289,190,2,1558.17,3,1,1,1,3111,Inactive Customer
2669,178,102,2,2277.6099999999997,1,2,1,2,1212,New Customer Low Value
267,347,197,3,3754.32,4,1,2,3,4123,Reactivated Spender
2670,178,178,1,1469.44,1,1,1,1,1111,New Customer Low Value
2671,190,101,3,3855.33,1,2,2,3,1223,New Customer High Potential
2672,238,238,2,1534.01,2,1,1,1,2111,New Customer Low Value
2673,321,321,1,358.39,3,1,1,1,3111,Inactive Customer
2674,210,45,3,3148.0699999999997,2,3,2,3,2323,New Customer High Spender
2675,161,96,2,2834.19,1,2,1,2,1212,New Customer Low Value
2676,326,127,2,1947.55,3,2,1,2,3212,Inactive Customer
2677,282,28,3,2328.2,2,4,2,2,2422,New Customer Low Value
2678,334,114,4,3367.19,4,2,3,3,4233,At Risk Customer
2679,228,86,4,2970.9900000000002,2,2,3,2,2232,New Customer Budget Spender
268,343,70,4,5104.56,4,3,3,4,4334,Top Tier Loyalist
2680,246,17,3,4206.65,2,4,2,3,2423,New Customer High Spender
2681,208,51,4,3626.46,2,3,3,3,2333,New Customer High Value
2682,339,155,5,4516.11,4,2,4,4,4244,At Risk Customer
2683,362,229,2,2964.71,4,1,1,2,4112,Inactive Customer
2684,177,66,3,5706.56,1,3,2,4,1324,New Customer High Spender
2685,260,199,2,2178.83,2,1,1,2,2112,New Customer Low Value
2686,364,25,8,7691.28,4,4,4,4,4444,Top Tier Loyalist
2687,189,189,1,1873.97,1,1,1,2,1112,New Customer Low Value
2688,160,89,2,2432.24,1,2,1,2,1212,New Customer Low Value
2689,140,140,1,1216.14,1,2,1,1,1211,New Customer Low Value
269,326,169,4,3811.87,3,1,3,3,3133,At Risk Customer
2690,362,334,2,3126.0,4,1,1,3,4113,Reactivated Spender
2691,210,81,3,3061.5499999999997,2,3,2,3,2323,New Customer High Spender
2692,158,41,2,1434.24,1,3,1,1,1311,New Customer Low Value
2693,103,57,2,2674.2,1,3,1,2,1312,New Customer Low Value
2694,135,30,3,2023.55,1,4,2,2,1422,New Customer Low Value
2695,327,5,5,6092.56,3,4,4,4,3444,Top Tier Loyalist
2696,325,325,1,1636.9,3,1,1,1,3111,Inactive Customer
2698,31,31,1,590.26,1,4,1,1,1411,New Customer Low Value
2699,309,270,3,1873.75,3,1,2,2,3122,Inactive Customer
27,267,144,5,4374.57,2,2,4,3,2243,New Customer High Value
270,308,96,4,4469.79,3,2,3,3,3233,At Risk Customer
2700,334,72,3,2504.5299999999997,4,3,2,2,4322,Occasional Spender
2701,259,53,2,3190.1400000000003,2,3,1,3,2313,New Customer High Spender
2702,355,221,3,5092.25,4,1,2,4,4124,Reactivated Spender
2703,134,20,4,4953.38,1,4,3,4,1434,New Customer High Value
2704,271,236,2,1039.1100000000001,2,1,1,1,2111,New Customer Low Value
2705,320,48,3,4833.8,3,3,2,4,3324,Occasional Spender
2706,248,248,1,290.62,2,1,1,1,2111,New Customer Low Value
2707,306,44,3,3934.6,3,3,2,3,3323,Occasional Spender
2708,263,263,1,1231.15,2,1,1,1,2111,New Customer Low Value
2709,68,3,3,2086.7200000000003,1,4,2,2,1422,New Customer Low Value
271,203,203,1,1163.89,1,1,1,1,1111,New Customer Low Value
2710,149,9,3,3341.2799999999997,1,4,2,3,1423,New Customer High Spender
2711,159,102,3,3921.92,1,2,2,3,1223,New Customer High Potential
2712,361,17,3,3977.23,4,4,2,3,4423,Occasional Spender
2714,249,137,2,411.74,2,2,1,1,2211,New Customer Low Value
2715,227,105,2,2846.59,2,2,1,2,2212,New Customer Low Value
2716,348,348,1,1661.92,4,1,1,1,4111,Inactive Customer
2717,358,45,4,5315.35,4,3,3,4,4334,Top Tier Loyalist
2718,358,222,5,5138.1900000000005,4,1,4,4,4144,At Risk Customer
2719,11,11,1,1240.31,1,4,1,1,1411,New Customer Low Value
272,282,139,5,7060.96,2,2,4,4,2244,New Customer High Value
2720,295,149,5,5273.07,3,2,4,4,3244,At Risk Customer
2722,268,164,3,1957.8,2,1,2,2,2122,New Customer Low Value
2723,332,41,6,9174.25,4,3,4,4,4344,Top Tier Loyalist
2724,240,143,2,3024.91,2,2,1,3,2213,New Customer High Potential
2725,352,182,3,878.24,4,1,2,1,4121,Inactive Customer
2726,320,47,6,5418.75,3,3,4,4,3344,Top Tier Loyalist
2727,359,298,2,3887.12,4,1,1,3,4113,Reactivated Spender
2728,260,8,6,6770.51,2,4,4,4,2444,New Customer High Value
2729,292,84,3,3592.8100000000004,3,3,2,3,3323,Occasional Spender
273,148,106,2,2307.37,1,2,1,2,1212,New Customer Low Value
2730,177,5,6,3520.38,1,4,4,3,1443,New Customer High Value
2731,285,4,2,1951.1,3,4,1,2,3412,Occasional Spender
2732,317,41,6,5180.07,3,3,4,4,3344,Top Tier Loyalist
2733,227,149,4,4540.88,2,2,3,4,2234,New Customer High Value
2737,181,29,3,3594.1800000000003,1,4,2,3,1423,New Customer High Spender
2738,307,60,3,3858.49,3,3,2,3,3323,Occasional Spender
2739,243,243,1,100.35,2,1,1,1,2111,New Customer Low Value
274,154,150,2,893.91,1,2,1,1,1211,New Customer Low Value
2740,169,27,5,7702.42,1,4,4,4,1444,New Customer High Value
2741,20,20,1,358.39,1,4,1,1,1411,New Customer Low Value
2742,255,96,3,3741.05,2,2,2,3,2223,New Customer High Potential
2743,233,47,2,2956.8,2,3,1,2,2312,New Customer Low Value
2744,210,126,3,3148.36,2,2,2,3,2223,New Customer High Potential
2745,334,268,2,3322.62,4,1,1,3,4113,Reactivated Spender
2746,55,55,1,358.39,1,3,1,1,1311,New Customer Low Value
2747,340,15,5,6629.39,4,4,4,4,4444,Top Tier Loyalist
2748,208,51,2,1317.1799999999998,2,3,1,1,2311,New Customer Low Value
2749,35,35,1,1061.56,1,4,1,1,1411,New Customer Low Value
275,221,182,2,3462.37,2,1,1,3,2113,New Customer High Potential
2750,246,43,5,5191.17,2,3,4,4,2344,New Customer High Value
2751,269,4,3,3245.75,2,4,2,3,2423,New Customer High Spender
2752,235,235,1,290.62,2,1,1,1,2111,New Customer Low Value
2753,334,132,7,6161.11,4,2,4,4,4244,At Risk Customer
2754,193,187,2,3805.6800000000003,1,1,1,3,1113,New Customer High Potential
2755,325,103,5,6530.52,3,2,4,4,3244,At Risk Customer
2757,256,199,2,2521.0,2,1,1,2,2112,New Customer Low Value
2758,319,16,2,2700.88,3,4,1,2,3412,Occasional Spender
2759,360,279,2,2325.53,4,1,1,2,4112,Inactive Customer
276,350,4,2,2289.9700000000003,4,4,1,2,4412,Occasional Spender
2760,173,32,3,4068.52,1,4,2,3,1423,New Customer High Spender
2761,234,8,6,6995.65,2,4,4,4,2444,New Customer High Value
2762,323,56,4,4908.4400000000005,3,3,3,4,3334,Top Tier Loyalist
2763,197,20,2,1774.46,1,4,1,2,1412,New Customer Low Value
2764,181,52,2,1455.2199999999998,1,3,1,1,1311,New Customer Low Value
2765,332,47,3,3961.51,4,3,2,3,4323,Occasional Spender
2766,310,48,3,4132.05,3,3,2,3,3323,Occasional Spender
2767,257,224,2,1638.67,2,1,1,1,2111,New Customer Low Value
2768,231,24,2,1945.46,2,4,1,2,2412,New Customer Low Value
2769,346,111,3,2599.6800000000003,4,2,2,2,4222,Inactive Customer
277,122,22,2,3046.9700000000003,1,4,1,3,1413,New Customer High Spender
2770,167,34,4,5999.6900000000005,1,4,3,4,1434,New Customer High Value
2771,262,59,2,3901.47,2,3,1,3,2313,New Customer High Spender
2773,275,5,3,3635.14,2,4,2,3,2423,New Customer High Spender
2774,333,189,2,1153.3,4,1,1,1,4111,Inactive Customer
2775,287,192,2,1982.85,3,1,1,2,3112,Inactive Customer
2776,306,306,1,544.05,3,1,1,1,3111,Inactive Customer
2777,278,104,5,5738.55,2,2,4,4,2244,New Customer High Value
2778,161,10,3,3160.92,1,4,2,3,1423,New Customer High Spender
278,249,249,1,1228.07,2,1,1,1,2111,New Customer Low Value
2780,336,3,2,924.26,4,4,1,1,4411,Occasional Spender
2781,316,74,3,3690.37,3,3,2,3,3323,Occasional Spender
2782,329,267,3,3642.25,4,1,2,3,4123,Reactivated Spender
2783,178,74,4,2576.58,1,3,3,2,1332,1332
2784,296,75,3,2423.2200000000003,3,3,2,2,3322,Occasional Spender
2785,344,46,5,7829.45,4,3,4,4,4344,Top Tier Loyalist
2786,359,307,2,2308.69,4,1,1,2,4112,Inactive Customer
2787,294,38,4,6416.65,3,3,3,4,3334,Top Tier Loyalist
2788,345,70,5,8310.48,4,3,4,4,4344,Top Tier Loyalist
2789,194,25,2,2097.73,1,4,1,2,1412,New Customer Low Value
279,333,15,3,1800.73,4,4,2,2,4422,Occasional Spender
2791,229,15,5,7950.41,2,4,4,4,2444,New Customer High Value
2793,320,55,4,5423.03,3,3,3,4,3334,Top Tier Loyalist
2794,278,95,3,4037.0,2,2,2,3,2223,New Customer High Potential
2795,226,226,1,1873.97,2,1,1,2,2112,New Customer Low Value
2796,354,33,5,6451.26,4,4,4,4,4444,Top Tier Loyalist
2797,330,76,2,1995.6999999999998,4,3,1,2,4312,Occasional Spender
2798,185,176,2,1803.82,1,1,1,2,1112,New Customer Low Value
2799,354,30,5,7470.23,4,4,4,4,4444,Top Tier Loyalist
28,168,168,1,1148.64,1,1,1,1,1111,New Customer Low Value
280,278,44,6,6173.35,2,3,4,4,2344,New Customer High Value
2800,322,87,4,962.99,3,2,3,1,3231,At Risk Customer
2801,330,23,3,2697.07,4,4,2,2,4422,Occasional Spender
2802,249,249,1,533.51,2,1,1,1,2111,New Customer Low Value
2803,250,93,4,3900.58,2,2,3,3,2233,New Customer High Value
2804,364,59,4,3830.0,4,3,3,3,4333,Top Tier Loyalist
2805,341,64,3,4143.78,4,3,2,3,4323,Occasional Spender
2806,355,69,8,8667.06,4,3,4,4,4344,Top Tier Loyalist
2808,226,7,3,4555.08,2,4,2,4,2424,New Customer High Spender
2809,220,146,2,1737.94,2,2,1,1,2211,New Customer Low Value
281,330,186,2,2103.37,4,1,1,2,4112,Inactive Customer
2810,274,77,2,877.07,2,3,1,1,2311,New Customer Low Value
2811,26,26,1,12.01,1,4,1,1,1411,New Customer Low Value
2812,292,169,2,2951.77,3,1,1,2,3112,Inactive Customer
2813,335,205,3,2747.51,4,1,2,2,4122,Inactive Customer
2814,352,14,3,2767.4,4,4,2,2,4422,Occasional Spender
2815,358,28,7,5767.8099999999995,4,4,4,4,4444,Top Tier Loyalist
2816,295,9,4,6836.21,3,4,3,4,3434,Top Tier Loyalist
2817,331,78,2,2507.62,4,3,1,2,4312,Occasional Spender
2818,208,106,2,3377.3900000000003,2,2,1,3,2213,New Customer High Potential
2819,361,277,2,2706.99,4,1,1,2,4112,Inactive Customer
282,286,286,1,1179.0,3,1,1,1,3111,Inactive Customer
2820,347,109,4,3818.28,4,2,3,3,4233,At Risk Customer
2821,142,142,1,202.62,1,2,1,1,1211,New Customer Low Value
2822,338,12,3,4384.49,4,4,2,3,4423,Occasional Spender
2823,155,128,3,2028.6000000000001,1,2,2,2,1222,New Customer Low Value
2824,343,123,3,4237.8,4,2,2,3,4223,Reactivated Spender
2825,330,161,2,1138.42,4,2,1,1,4211,Inactive Customer
2826,351,12,9,7833.849999999999,4,4,4,4,4444,Top Tier Loyalist
2827,329,108,3,2854.56,4,2,2,2,4222,Inactive Customer
2828,116,116,1,1703.52,1,2,1,1,1211,New Customer Low Value
2829,210,210,1,1894.19,2,1,1,2,2112,New Customer Low Value
283,156,156,1,1765.3,1,2,1,1,1211,New Customer Low Value
2830,231,96,3,4061.39,2,2,2,3,2223,New Customer High Potential
2831,284,48,3,2990.91,2,3,2,2,2322,New Customer Low Value
2832,356,98,4,2234.75,4,2,3,2,4232,At Risk Customer
2833,216,17,2,1665.1599999999999,2,4,1,1,2411,New Customer Low Value
2835,347,229,2,761.39,4,1,1,1,4111,Inactive Customer
2836,282,125,5,6932.27,2,2,4,4,2244,New Customer High Value
2837,361,154,4,4583.59,4,2,3,4,4234,At Risk Customer
2838,331,16,2,845.6899999999999,4,4,1,1,4411,Occasional Spender
2839,255,31,6,6842.15,2,4,4,4,2444,New Customer High Value
284,260,256,2,2624.9799999999996,2,1,1,2,2112,New Customer Low Value
2840,227,17,2,1775.4099999999999,2,4,1,2,2412,New Customer Low Value
2841,83,83,1,2091.47,1,3,1,2,1312,New Customer Low Value
2842,294,294,1,1198.46,3,1,1,1,3111,Inactive Customer
2843,364,21,4,4060.11,4,4,3,3,4433,Top Tier Loyalist
2844,313,24,4,2911.66,3,4,3,2,3432,Price Conscious Buyers
2845,266,48,5,6546.76,2,3,4,4,2344,New Customer High Value
2846,96,16,3,2298.78,1,4,2,2,1422,New Customer Low Value
2847,296,45,5,6050.71,3,3,4,4,3344,Top Tier Loyalist
2848,234,14,4,5354.429999999999,2,4,3,4,2434,New Customer High Value
2849,327,192,2,2884.45,3,1,1,2,3112,Inactive Customer
285,287,8,3,4000.99,3,4,2,3,3423,Occasional Spender
2850,349,42,6,5813.17,4,3,4,4,4344,Top Tier Loyalist
2851,272,10,3,3224.74,2,4,2,3,2423,New Customer High Spender
2852,340,104,2,2556.27,4,2,1,2,4212,Inactive Customer
2853,352,215,2,2383.11,4,1,1,2,4112,Inactive Customer
2854,187,187,1,533.51,1,1,1,1,1111,New Customer Low Value
2855,168,40,2,255.35000000000002,1,3,1,1,1311,New Customer Low Value
2856,51,50,2,3657.15,1,3,1,3,1313,New Customer High Spender
2857,205,205,1,1198.46,1,1,1,1,1111,New Customer Low Value
2858,277,135,3,5209.66,2,2,2,4,2224,New Customer High Potential
2859,111,11,2,762.34,1,4,1,1,1411,New Customer Low Value
286,336,156,3,4424.7,4,2,2,3,4223,Reactivated Spender
2860,355,30,5,8094.9400000000005,4,4,4,4,4444,Top Tier Loyalist
2861,334,317,3,4441.14,4,1,2,3,4123,Reactivated Spender
2862,362,15,4,4283.45,4,4,3,3,4433,Top Tier Loyalist
2863,176,176,1,544.05,1,1,1,1,1111,New Customer Low Value
2864,223,111,2,1614.27,2,2,1,1,2211,New Customer Low Value
2865,155,155,1,1807.45,1,2,1,2,1212,New Customer Low Value
2866,79,79,1,1483.2,1,3,1,1,1311,New Customer Low Value
2867,96,96,1,945.04,1,2,1,1,1211,New Customer Low Value
2868,236,216,2,2386.11,2,1,1,2,2112,New Customer Low Value
2869,329,117,4,3942.25,4,2,3,3,4233,At Risk Customer
2870,175,110,2,599.88,1,2,1,1,1211,New Customer Low Value
2871,305,56,4,3117.09,3,3,3,3,3333,Top Tier Loyalist
2872,275,74,3,2304.01,2,3,2,2,2322,New Customer Low Value
2873,363,105,2,3173.1400000000003,4,2,1,3,4213,Reactivated Spender
2874,345,120,7,10195.15,4,2,4,4,4244,At Risk Customer
2875,305,36,3,4090.04,3,4,2,3,3423,Occasional Spender
2877,172,65,2,1924.69,1,3,1,2,1312,New Customer Low Value
2878,225,1,3,2319.39,2,4,2,2,2422,New Customer Low Value
2879,360,360,1,1555.58,4,1,1,1,4111,Inactive Customer
288,279,45,2,1455.9499999999998,2,3,1,1,2311,New Customer Low Value
2880,318,64,4,6015.93,3,3,3,4,3334,Top Tier Loyalist
2881,321,170,4,5295.2300000000005,3,1,3,4,3134,At Risk Customer
2883,177,80,4,5612.85,1,3,3,4,1334,New Customer High Value
2884,330,15,4,3787.47,4,4,3,3,4433,Top Tier Loyalist
2885,204,95,4,5676.42,1,2,3,4,1234,New Customer High Value
2886,309,40,4,4826.8,3,3,3,4,3334,Top Tier Loyalist
2887,335,292,2,3770.73,4,1,1,3,4113,Reactivated Spender
2888,52,52,1,478.16,1,3,1,1,1311,New Customer Low Value
2889,291,106,2,544.26,3,2,1,1,3211,Inactive Customer
289,313,50,3,3549.44,3,3,2,3,3323,Occasional Spender
2890,342,87,4,3393.74,4,2,3,3,4233,At Risk Customer
2891,291,288,2,2964.71,3,1,1,2,3112,Inactive Customer
2892,177,13,2,2214.85,1,4,1,2,1412,New Customer Low Value
2893,155,60,2,4182.94,1,3,1,3,1313,New Customer High Spender
2894,344,87,5,7977.47,4,2,4,4,4244,At Risk Customer
2895,320,259,2,1390.68,3,1,1,1,3111,Inactive Customer
2896,351,351,1,774.53,4,1,1,1,4111,Inactive Customer
2897,343,47,4,3380.21,4,3,3,3,4333,Top Tier Loyalist
2898,172,79,2,2462.3,1,3,1,2,1312,New Customer Low Value
2899,269,31,2,2714.94,2,4,1,2,2412,New Customer Low Value
29,361,80,6,6435.33,4,3,4,4,4344,Top Tier Loyalist
290,215,12,5,5912.93,2,4,4,4,2444,New Customer High Value
2900,62,62,1,1151.96,1,3,1,1,1311,New Customer Low Value
2901,230,159,2,2132.33,2,2,1,2,2212,New Customer Low Value
2902,197,197,1,1228.07,1,1,1,1,1111,New Customer Low Value
2903,319,92,2,1368.17,3,2,1,1,3211,Inactive Customer
2904,317,102,3,2687.52,3,2,2,2,3222,Inactive Customer
2905,76,9,2,1515.36,1,4,1,1,1411,New Customer Low Value
2906,303,91,2,1968.9099999999999,3,2,1,2,3212,Inactive Customer
2907,299,75,4,5916.18,3,3,3,4,3334,Top Tier Loyalist
2908,216,63,2,549.65,2,3,1,1,2311,New Customer Low Value
2909,357,212,4,4705.2,4,1,3,4,4134,At Risk Customer
2910,321,88,4,3526.11,3,2,3,3,3233,At Risk Customer
2911,284,284,1,416.98,2,1,1,1,2111,New Customer Low Value
2912,360,47,9,8618.94,4,3,4,4,4344,Top Tier Loyalist
2913,310,96,3,2681.49,3,2,2,2,3222,Inactive Customer
2914,314,190,6,7824.35,3,1,4,4,3144,At Risk Customer
2915,310,34,4,4422.83,3,4,3,3,3433,Top Tier Loyalist
2916,301,25,4,4695.01,3,4,3,4,3434,Top Tier Loyalist
2917,262,232,2,3556.11,2,1,1,3,2113,New Customer High Potential
2918,351,257,2,2707.85,4,1,1,2,4112,Inactive Customer
2919,345,146,3,1844.76,4,2,2,2,4222,Inactive Customer
292,357,86,5,6386.3,4,2,4,4,4244,At Risk Customer
2921,185,185,1,441.49,1,1,1,1,1111,New Customer Low Value
2922,253,68,2,2159.37,2,3,1,2,2312,New Customer Low Value
2923,47,47,1,748.17,1,3,1,1,1311,New Customer Low Value
2924,345,345,1,533.51,4,1,1,1,4111,Inactive Customer
2925,203,94,4,3192.4700000000003,1,2,3,3,1233,New Customer High Value
2926,185,144,3,2146.66,1,2,2,2,1222,New Customer Low Value
2927,100,100,1,1842.92,1,2,1,2,1212,New Customer Low Value
2928,303,176,4,5675.2,3,1,3,4,3134,At Risk Customer
2929,346,34,4,5361.97,4,4,3,4,4434,Top Tier Loyalist
293,326,326,1,1216.14,3,1,1,1,3111,Inactive Customer
2930,192,192,1,202.62,1,1,1,1,1111,New Customer Low Value
2931,325,58,5,4172.04,3,3,4,3,3343,Top Tier Loyalist
2932,346,20,5,5078.8099999999995,4,4,4,4,4444,Top Tier Loyalist
2933,96,96,1,363.01,1,2,1,1,1211,New Customer Low Value
2934,319,62,4,3225.44,3,3,3,3,3333,Top Tier Loyalist
2935,353,7,6,4324.15,4,4,4,3,4443,Top Tier Loyalist
2936,158,117,3,3850.98,1,2,2,3,1223,New Customer High Potential
2937,8,8,1,1945.43,1,4,1,2,1412,New Customer Low Value
2938,335,126,3,5240.44,4,2,2,4,4224,Reactivated Spender
2939,294,115,3,3115.49,3,2,2,3,3223,Reactivated Spender
294,241,241,1,2091.47,2,1,1,2,2112,New Customer Low Value
2940,308,122,5,4753.09,3,2,4,4,3244,At Risk Customer
2941,322,267,2,646.7900000000001,3,1,1,1,3111,Inactive Customer
2942,314,10,4,5136.4,3,4,3,4,3434,Top Tier Loyalist
2943,219,102,2,1943.27,2,2,1,2,2212,New Customer Low Value
2944,290,171,3,1827.8200000000002,3,1,2,2,3122,Inactive Customer
2945,177,50,3,2684.96,1,3,2,2,1322,New Customer Low Value
2946,32,32,1,574.64,1,4,1,1,1411,New Customer Low Value
2947,151,15,4,3184.1800000000003,1,4,3,3,1433,New Customer High Value
2948,240,240,1,175.89,2,1,1,1,2111,New Customer Low Value
2949,203,203,1,590.26,1,1,1,1,1111,New Customer Low Value
